open,high,low,close,tick_volume
89.68,89.85,89.68,89.85,450
89.86,90.09,89.79,89.94,519
89.95,89.98,89.79,89.96,402
89.95,90.06,89.85,89.94,406
89.96,90.33,89.94,90.28,640
90.27,90.28,90.06,90.28,574
90.27,90.36,90.13,90.26,411
90.25,90.33,90.16,90.19,362
90.2,90.27,90.09,90.12,250
90.13,90.17,90.11,90.16,198
90.15,90.22,90.12,90.21,215
90.2,90.21,90.09,90.09,132
90.08,90.14,90.03,90.14,174
90.13,90.18,90.12,90.13,154
90.12,90.24,90.05,90.23,240
90.24,90.4,90.05,90.1,452
90.11,90.14,89.76,89.76,495
89.77,89.87,89.67,89.67,335
89.66,89.8,89.66,89.78,125
89.77,89.79,89.66,89.67,174
89.68,89.69,89.54,89.55,228
89.56,89.8,89.56,89.77,352
89.76,89.82,89.72,89.74,309
89.76,89.81,89.38,89.45,464
89.46,89.56,89.35,89.48,392
89.47,89.61,89.47,89.48,245
89.49,89.62,89.46,89.55,291
89.54,89.8,89.37,89.75,808
89.74,89.81,89.6,89.64,581
89.65,89.7,89.53,89.53,684
89.52,89.57,89.4,89.49,465
89.48,89.68,89.41,89.67,347
89.68,89.78,89.63,89.68,351
89.69,89.72,89.56,89.63,219
89.62,89.78,89.62,89.76,198
89.77,89.8,89.66,89.7,205
89.69,89.79,89.66,89.71,184
89.72,89.82,89.72,89.82,206
89.83,89.95,89.83,89.9,237
89.91,89.91,89.73,89.76,321
89.77,89.8,89.68,89.74,265
89.75,89.89,89.73,89.84,166
89.83,89.98,89.83,89.97,191
89.98,89.99,89.88,89.98,201
89.97,90.06,89.92,90.06,310
90.05,90.16,89.97,90.06,427
90.07,90.08,89.92,89.97,362
89.98,90.05,89.91,89.98,337
89.99,90.03,89.96,90.0,272
90.01,90.05,89.91,89.98,226
89.97,90.05,89.94,89.97,263
89.96,90.01,89.76,89.81,620
89.82,89.85,89.52,89.6,640
89.57,89.67,89.41,89.6,635
89.61,89.73,89.54,89.72,465
89.73,89.77,89.67,89.68,268
89.69,89.81,89.6,89.66,361
89.67,89.77,89.64,89.72,296
89.71,89.78,89.68,89.77,261
89.76,89.8,89.59,89.62,231
89.64,89.65,89.55,89.57,249
89.56,89.57,89.46,89.51,202
